ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13220847,JG435081,08/17/2022 05:15:00 PM,005XX W LAKE ST,460,BATTERY,SIMPLE,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,121,1,34,28,08B,,,2022,09/24/2023 03:42:42 PM,,,
13220618,JG435484,06/28/2022 12:00:00 AM,008XX N TRIPP AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,1111,11,37,23,11,,,2022,09/24/2023 03:42:42 PM,,,
13133506,JG332653,12/13/2022 04:58:00 PM,026XX W FLETCHER ST,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",SMALL RETAIL STORE,FALSE,FALSE,1411,14,35,21,11,1158233,1920845,2022,11/15/2023 03:41:31 PM,41.93854622,-87.69386564,"(41.938546216, -87.693865641)"
12614605,JF140243,02/07/2022 13:00,025XX W CORTEZ ST,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,SCHOOL - PUBLIC BUILDING,FALSE,FALSE,1211,12,36,24,17,1159345,1906901,2022,09/25/2023 03:41:39 PM,41.90026002,-87.69016313,"(41.900260019, -87.690163126)"
12747105,JF300484,06/05/2022 12:30,004XX W NORMAL PKWY,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,722,7,6,68,08B,1174471,1860073,2022,09/25/2023 03:41:39 PM,41.77143548,-87.63600149,"(41.771435478, -87.636001485)"
12824348,JF392539,09/12/2022 3:18,018XX N KILBOURN AVE,610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,2533,25,26,20,5,1146081,1912014,2022,09/25/2023 03:41:39 PM,41.91455317,-87.73875249,"(41.914553167, -87.738752489)"
12906087,JF490450,11/27/2022 08:00:00 PM,001XX E MARQUETTE RD,498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",RESIDENCE,TRUE,TRUE,322,3,6,69,04B,1178553,1860628,2022,09/25/2023 03:41:39 PM,41.77286666,-87.62102152,"(41.77286666, -87.62102152)"
13208420,JG421641,06/01/2022 0:01,025XX W FOSTER AVE,265,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - OTHER,APARTMENT,FALSE,FALSE,2011,20,40,4,2,1158388,1934446,2022,09/25/2023 03:41:39 PM,41.97586496,-87.69292242,"(41.975864964, -87.692922419)"
12898297,JF481372,11/20/2022 09:00:00 AM,077XX S SEELEY AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,FALSE,611,6,18,71,11,1164038,1853346,2022,01/03/2023 15:40,41.75320141,-87.67443423,"(41.75320141, -87.674434231)"
13221894,JG437481,01/01/2022 0:00,005XX N AVERS AVE,1195,DECEPTIVE PRACTICE,FINANCIAL EXPLOITATION OF AN ELDERLY OR DISABLED PERSON,RESIDENCE,FALSE,FALSE,1122,11,37,23,11,,,2022,09/25/2023 03:42:47 PM,,,
12624057,JF151445,02/20/2022 08:35:00 AM,018XX S BLUE ISLAND AVE,870,THEFT,POCKET-PICKING,BAR OR TAVERN,FALSE,FALSE,1233,12,25,31,6,,,2022,02/27/2022 03:40:24 PM,,,
13190208,JG399859,03/01/2022 0:00,009XX W 107TH ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,FALSE,TRUE,2233,22,21,75,11,,,2022,08/28/2023 03:41:42 PM,,,
13221287,JG414903,09/29/2022 06:00:00 AM,066XX W ARCHER AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,DAY CARE CENTER,FALSE,TRUE,811,8,23,56,08B,,,2022,09/25/2023 03:42:47 PM,,,
12623378,JF150889,02/20/2022 10:28:00 PM,120XX S WALLACE ST,041A,BATTERY,AGGRAVATED - HANDGUN,RESIDENCE,FALSE,FALSE,523,5,21,53,04B,1174481,1824969,2022,09/26/2023 03:44:16 PM,41.67510505,-87.63700568,"(41.675105049, -87.637005681)"
12679848,JF218712,04/24/2022 04:08:00 PM,003XX W LOCUST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,FALSE,FALSE,1823,18,2,8,14,1173549,1906528,2022,09/26/2023 03:44:16 PM,41.89893242,-87.63800276,"(41.898932424, -87.638002755)"
12878976,JF458050,10/24/2022 09:08:00 PM,062XX S EVANS AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,313,3,20,42,08B,1182291,1863892,2022,09/26/2023 03:44:16 PM,41.78173761,-87.60721809,"(41.78173761, -87.607218092)"
12879853,JF458359,07/01/2022 0:01,078XX S CLYDE AVE,1752,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,FALSE,TRUE,414,4,8,43,17,1191562,1853453,2022,09/26/2023 03:44:16 PM,41.75287232,-87.57356695,"(41.75287232, -87.57356695)"
12881977,JF461638,11/04/2022 0:01,025XX N ASHLAND AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,TRUE,FALSE,1931,19,32,7,5,1165236,1916997,2022,09/26/2023 03:44:16 PM,41.92784086,-87.66823774,"(41.927840862, -87.668237743)"
13222861,JG438760,03/20/2022 04:25:00 PM,005XX E 33RD ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,211,2,4,35,11,,,2022,09/26/2023 03:45:34 PM,,,
13222985,JG438811,12/04/2022 12:00,013XX W 13TH ST,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,FALSE,TRUE,1233,12,28,28,17,1167722,1894186,2022,11/15/2023 03:41:31 PM,41.86519265,-87.65976076,"(41.865192653, -87.659760756)"
12624806,JF152112,02/20/2022 03:40:00 PM,055XX W BERENICE AVE,820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),FALSE,FALSE,1633,16,38,15,6,,,2022,02/27/2022 03:40:24 PM,,,
12816476,JF383126,09/04/2022 17:29,061XX S WABASH AVE,041A,BATTERY,AGGRAVATED - HANDGUN,APARTMENT,TRUE,FALSE,311,3,20,40,04B,1177772,1864271,2022,09/27/2023 03:42:22 PM,41.78288115,-87.62377425,"(41.782881146, -87.623774252)"
12882256,JF461923,10/28/2022 12:00:00 AM,010XX W 103RD PL,1751,OFFENSE INVOLVING CHILDREN,CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,FALSE,TRUE,2232,22,21,73,17,1171204,1836185,2022,09/27/2023 03:42:22 PM,41.7059556,-87.6486738,"(41.705955597, -87.648673795)"
12890299,JF471636,11/12/2022 3:20,025XX W GRAND AVE,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,FALSE,FALSE,1221,12,36,24,3,1159399,1903779,2022,09/27/2023 03:42:22 PM,41.89169188,-87.69005076,"(41.891691875, -87.69005076)"
12914691,JF489640,11/26/2022 11:00:00 PM,055XX S ARCHER AVE,430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,BAR OR TAVERN,FALSE,FALSE,814,8,23,56,04B,1144054,1869540,2022,09/27/2023 03:42:22 PM,41.79803718,-87.74726458,"(41.798037176, -87.747264578)"
12808688,JF374059,08/28/2022 01:00:00 AM,014XX N KOLIN AVE,281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,TRUE,TRUE,2534,25,36,23,2,1147114,1909179,2022,09/28/2023 03:41:33 PM,41.90675393,-87.73503001,"(41.906753925, -87.735030011)"
12931738,JF521303,12/24/2022 03:44:00 AM,005XX N STATE ST,313,ROBBERY,ARMED - OTHER DANGEROUS WEAPON,CTA PLATFORM,TRUE,FALSE,1834,18,42,8,3,1176278,1903807,2022,10/09/2023 15:40,41.89140473,-87.62806151,"(41.891404732, -87.628061509)"
13222140,JG438021,08/09/2022 21:45,005XX E BOWEN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,214,2,4,38,08B,,,2022,09/27/2023 03:42:22 PM,,,
13224037,JG439295,10/22/2022 08:55:00 PM,013XX W BYRON ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,FALSE,FALSE,1923,19,46,6,11,,,2022,09/27/2023 03:43:25 PM,,,
13191322,JG400404,10/24/2022 07:04:00 AM,051XX S WENTWORTH AVE,3960,INTIMIDATION,INTIMIDATION,GOVERNMENT BUILDING / PROPERTY,FALSE,TRUE,225,2,20,37,08A,,,2022,08/29/2023 03:42:39 PM,,,
13191299,JG400442,11/06/2022 12:59,051XX S WENTWORTH AVE,560,ASSAULT,SIMPLE,GOVERNMENT BUILDING / PROPERTY,FALSE,TRUE,225,2,20,37,08A,,,2022,08/29/2023 03:42:39 PM,,,
13191281,JG400293,08/05/2022 9:26,011XX N LARRABEE ST,583,STALKING,CYBERSTALKING,VEHICLE NON-COMMERCIAL,FALSE,TRUE,1822,18,27,8,08A,,,2022,08/29/2023 03:42:39 PM,,,
13191417,JG401219,07/01/2022 9:00,085XX S CALUMET AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,632,6,6,44,11,,,2022,08/29/2023 03:42:39 PM,,,
13191320,JG400409,10/28/2022 11:45:00 AM,018XX N HOWE ST,583,STALKING,CYBERSTALKING,OTHER (SPECIFY),FALSE,TRUE,1813,18,43,7,08A,,,2022,08/29/2023 03:42:39 PM,,,
13191327,JG400431,11/03/2022 13:18,051XX S WENTWORTH AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,TRUE,225,2,20,37,04A,,,2022,08/29/2023 03:42:39 PM,,,
12871603,JF449024,10/23/2022 11:55:00 AM,034XX N SOUTHPORT AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1922,19,44,6,6,,,2022,10/30/2022 03:41:39 PM,,,
12812589,JF352663,08/11/2022 11:07,006XX W OHARE ST,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,GOVERNMENT BUILDING / PROPERTY,TRUE,FALSE,1654,16,41,76,18,,,2022,04/11/2023 15:41,,,
13191183,JG401064,05/25/2022 12:00:00 PM,076XX W ADDISON ST,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,FALSE,FALSE,1631,16,38,17,10,,,2022,08/29/2023 03:42:39 PM,,,
13223955,JG440375,01/07/2022 12:00,064XX N NEWARK AVE,1120,DECEPTIVE PRACTICE,FORGERY,OTHER (SPECIFY),FALSE,FALSE,1611,16,41,10,10,,,2022,09/27/2023 03:43:25 PM,,,
12668255,JF205004,04/11/2022 19:45,016XX N FAIRFIELD AVE,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,FALSE,FALSE,1421,14,26,24,3,1157785,1910833,2022,09/28/2023 03:41:33 PM,41.91108171,-87.69578573,"(41.911081705, -87.695785734)"
12760582,JF314733,07/12/2022 12:05,002XX E MARQUETTE RD,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,APARTMENT,FALSE,FALSE,322,3,6,69,3,1178939,1860641,2022,09/28/2023 03:41:33 PM,41.77289355,-87.61960616,"(41.772893552, -87.61960616)"
12799675,JF363316,08/20/2022 02:04:00 AM,034XX N HALSTED ST,420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,STREET,TRUE,FALSE,1925,19,44,6,04B,1170309,1923257,2022,10/04/2023 15:41,41.94490908,-87.64941301,"(41.944909078, -87.649413005)"
13224551,JG439472,06/15/2022 12:00:00 AM,100XX S VAN VLISSINGEN RD,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,TRUE,431,4,7,51,26,,,2022,09/28/2023 03:41:33 PM,,,
13224858,JG441244,07/04/2022 0:00,013XX S FEDERAL ST,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",APARTMENT,FALSE,FALSE,131,1,3,33,11,,,2022,09/28/2023 03:42:39 PM,,,
12663554,JF198200,03/25/2022 04:22:00 PM,085XX S BURLEY AVE,1753,OFFENSE INVOLVING CHILDREN,SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,TRUE,TRUE,424,4,10,46,2,,,2022,11/17/2023 03:40:26 PM,,,
13225134,JG441458,01/30/2022 09:00:00 AM,079XX S MANISTEE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,BANK,FALSE,FALSE,422,4,7,46,11,,,2022,09/28/2023 03:42:39 PM,,,
13225123,JG441540,03/19/2022 03:00:00 PM,002XX N WELLS ST,281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,FALSE,TRUE,122,1,42,32,2,,,2022,09/28/2023 03:42:39 PM,,,
13225181,JG441580,06/04/2022 12:00,024XX E 93RD ST,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,423,4,7,48,6,,,2022,09/28/2023 03:42:39 PM,,,
13225465,JG441113,02/03/2022 12:00,074XX S WESTERN AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,AUTO / BOAT / RV DEALERSHIP,FALSE,FALSE,835,8,18,66,11,,,2022,09/28/2023 03:42:39 PM,,,
12668391,JF205241,04/12/2022 4:00,043XX N KIMBALL AVE,330,ROBBERY,AGGRAVATED,SMALL RETAIL STORE,FALSE,FALSE,1723,17,33,16,3,1152935,1928827,2022,09/29/2023 03:41:29 PM,41.96055619,-87.71312483,"(41.96055619, -87.71312483)"
13226202,JG442583,10/01/2022 0:00,036XX W 53RD ST,1754,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,FALSE,TRUE,822,8,23,62,2,,,2022,09/29/2023 03:42:17 PM,,,
13225855,JG442378,10/15/2022 12:00:00 AM,003XX E 131ST PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,533,5,9,54,11,,,2022,09/29/2023 03:42:17 PM,,,
13215104,JG427658,07/13/2022 12:00:00 AM,033XX S MORGAN ST,1585,SEX OFFENSE,OTHER,RESIDENCE,FALSE,TRUE,913,9,11,60,17,,,2022,09/29/2023 03:42:17 PM,,,
13226089,JG442545,02/22/2022 12:00:00 PM,068XX S KOMENSKY AVE,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,833,8,23,65,6,,,2022,09/29/2023 03:42:17 PM,,,
13226684,JG443384,12/01/2022 12:00,031XX W WALTON ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,1211,12,36,23,26,1155327,1906164,2022,11/15/2023 03:41:31 PM,41.89831934,-87.70494126,"(41.898319336, -87.704941263)"
13226114,JG442787,10/24/2022 05:30:00 PM,011XX E HYDE PARK BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,222,2,4,39,08B,,,2022,09/29/2023 03:42:17 PM,,,
13226079,JG442448,04/05/2022 12:00,072XX S CHAMPLAIN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,323,3,6,69,11,,,2022,09/29/2023 03:42:17 PM,,,
13225779,JG442262,09/03/2022 13:45,027XX N MONTCLARE AVE,498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",RESIDENCE,FALSE,TRUE,2512,25,29,18,04B,,,2022,09/29/2023 03:42:17 PM,,,
12704363,JF248826,05/20/2022 03:15:00 AM,010XX W 103RD ST,041A,BATTERY,AGGRAVATED - HANDGUN,GAS STATION,FALSE,TRUE,2232,22,21,73,04B,1170999,1836512,2022,09/30/2023 03:41:20 PM,41.70685741,-87.64941498,"(41.706857405, -87.64941498)"
12720062,JF267847,06/04/2022 14:30,093XX S ESCANABA AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,FALSE,TRUE,423,4,7,48,26,1197013,1843642,2022,09/30/2023 03:41:20 PM,41.72581633,-87.55391726,"(41.725816334, -87.553917257)"
12826660,JF391662,09/11/2022 9:23,083XX S ELIZABETH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,613,6,17,71,08B,1169442,1849535,2022,09/30/2023 03:41:20 PM,41.74262823,-87.65474075,"(41.742628231, -87.654740752)"
12890309,JF471623,11/12/2022 2:40,045XX N CENTRAL PARK AVE,031A,ROBBERY,ARMED - HANDGUN,ALLEY,FALSE,FALSE,1723,17,33,14,3,1151573,1929833,2022,09/30/2023 03:41:20 PM,41.96334366,-87.7181057,"(41.963343664, -87.718105695)"
12895711,JF478045,11/17/2022 12:44:00 PM,113XX S YALE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,522,5,9,49,08B,1176632,1829823,2022,09/30/2023 03:41:20 PM,41.6883772,-87.62898742,"(41.688377198, -87.628987416)"
13140498,JG340603,01/01/2022 0:00,035XX N RETA AVE,266,CRIMINAL SEXUAL ASSAULT,PREDATORY,RESIDENCE,FALSE,FALSE,1924,19,44,6,2,,,2022,09/30/2023 03:42:17 PM,,,
12633631,JF162893,02/26/2022 03:30:00 PM,001XX W GOETHE ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1821,18,2,8,6,,,2022,03/05/2022 15:41,,,
13227812,JG444733,09/19/2022 07:00:00 AM,008XX W BELLE PLAINE AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1915,19,46,3,6,,,2022,09/30/2023 03:42:17 PM,,,
13227275,JG443816,09/29/2022 12:00:00 AM,002XX N CENTRAL AVE,266,CRIMINAL SEXUAL ASSAULT,PREDATORY,RESIDENCE,FALSE,TRUE,1523,15,37,25,2,,,2022,09/30/2023 03:42:17 PM,,,
13227056,JG443750,09/20/2022 10:00:00 AM,036XX S HERMITAGE AVE,1195,DECEPTIVE PRACTICE,FINANCIAL EXPLOITATION OF AN ELDERLY OR DISABLED PERSON,RESIDENCE,FALSE,TRUE,912,9,12,59,11,,,2022,09/30/2023 03:42:17 PM,,,
12636636,JF163190,02/07/2022 14:10,114XX S VINCENNES AVE,266,CRIMINAL SEXUAL ASSAULT,PREDATORY,RESIDENCE,FALSE,TRUE,2234,22,21,75,2,1166225,1828791,2022,10/01/2023 15:42,41.6857724,-87.66711603,"(41.6857724, -87.667116025)"
12734969,JF285622,06/17/2022 10:00:00 AM,071XX S YATES BLVD,041A,BATTERY,AGGRAVATED - HANDGUN,APARTMENT,TRUE,TRUE,334,3,7,43,04B,1193451,1857980,2022,10/01/2023 15:42,41.76524878,-87.56649677,"(41.765248775, -87.566496772)"
12828357,JF397258,09/15/2022 02:50:00 PM,029XX S STATE ST,1330,CRIMINAL TRESPASS,TO LAND,SIDEWALK,TRUE,FALSE,133,1,3,35,26,1176758,1885480,2022,10/01/2023 15:42,41.84110344,-87.62685262,"(41.841103444, -87.626852618)"
12872953,JF450843,10/26/2022 10:04:00 PM,010XX N LA SALLE DR,041A,BATTERY,AGGRAVATED - HANDGUN,APARTMENT,FALSE,FALSE,1824,18,2,8,04B,1174948,1907242,2022,10/01/2023 15:42,41.90086045,-87.63284292,"(41.900860447, -87.632842923)"
12914793,JF500871,12/06/2022 21:53,005XX E GRAND AVE,340,ROBBERY,ATTEMPT STRONG ARM - NO WEAPON,STREET,FALSE,FALSE,1834,18,42,8,3,1180496,1904042,2022,10/01/2023 15:42,41.8919534,-87.61256375,"(41.8919534, -87.612563748)"
12923680,JF511503,12/15/2022 12:10:00 PM,056XX S PRINCETON AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,FALSE,FALSE,711,7,20,68,04A,1175251,1867477,2022,10/01/2023 15:42,41.79173546,-87.63292121,"(41.791735461, -87.632921214)"
13228391,JG445179,09/30/2022 01:45:00 PM,033XX W Maypole ave,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,1123,11,28,27,11,,,2022,10/01/2023 15:44,,,
13227958,JG443450,10/01/2022 0:01,105XX S VERNON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,512,5,9,49,11,,,2022,10/01/2023 15:44,,,
13010876,JF394425,09/13/2022 12:45:00 PM,039XX W VAN BUREN ST,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),SIDEWALK,TRUE,FALSE,1132,11,28,26,18,,,2022,09/05/2023 15:41,,,
12641347,JF172490,03/12/2022 12:30,004XX N MICHIGAN AVE,870,THEFT,POCKET-PICKING,BRIDGE,FALSE,FALSE,1834,18,42,8,6,,,2022,03/19/2022 03:40:32 PM,,,
13228385,JG444605,07/27/2022 05:50:00 PM,043XX N NARRAGANSETT AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,1624,16,38,15,11,,,2022,10/01/2023 15:44,,,
12584673,JF102983,01/03/2022 17:00,019XX W Montrose Ave,810,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,1912,19,47,4,6,,,2022,01/10/2022 15:41,,,
12589093,JF108588,01/08/2022 23:00,006XX W TAYLOR ST,810,THEFT,OVER $500,WAREHOUSE,FALSE,FALSE,124,1,25,28,6,,,2022,01/15/2022 03:39:57 PM,,,
12605525,JF128752,01/26/2022 11:05:00 AM,0000X E Oak st,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1824,18,42,8,6,,,2022,02/02/2022 15:49,,,
12668366,JF205154,04/11/2022 0:00,002XX W 43RD ST,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,FALSE,FALSE,925,9,20,37,17,1175192,1876464,2022,10/02/2023 15:41,41.81639798,-87.63286899,"(41.816397979, -87.632868994)"
12710459,JF256141,05/01/2022 10:15,070XX W ARCHER AVE,281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,811,8,13,56,2,1130469,1867268,2022,10/02/2023 15:41,41.79204575,-87.79713628,"(41.792045748, -87.797136278)"
12760294,JF316548,07/13/2022 02:00:00 PM,043XX S CALIFORNIA AVE,281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,FALSE,FALSE,922,9,12,58,2,1158425,1875676,2022,10/02/2023 15:41,41.8145942,-87.6943958,"(41.814594202, -87.694395799)"
12793183,JF355701,08/13/2022 06:57:00 PM,030XX S PRINCETON AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,TRUE,FALSE,914,9,11,34,5,1174780,1884785,2022,10/02/2023 15:41,41.83924073,-87.63413187,"(41.839240726, -87.634131873)"
12914138,JF500141,12/06/2022 12:15,068XX S NORMAL BLVD,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,RESIDENCE - YARD (FRONT / BACK),TRUE,FALSE,722,7,6,68,3,1174125,1859718,2022,10/03/2023 15:41,41.77046901,-87.63728033,"(41.770469009, -87.637280329)"
13229218,JG446301,12/03/2022 13:00,086XX S STONY ISLAND AVE,497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,OTHER (SPECIFY),FALSE,TRUE,412,4,8,45,04B,1188308,1848070,2022,11/15/2023 03:41:31 PM,41.73817909,-87.58566277,"(41.738179085, -87.585662771)"
12705172,JF248924,05/19/2022 11:45:00 AM,002XX W MONROE ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,122,1,42,32,6,,,2022,05/26/2022 03:44:24 PM,,,
12714774,JF260791,05/17/2022 06:45:00 PM,0000X W TERMINAL ST,810,THEFT,OVER $500,AIRCRAFT,FALSE,FALSE,1651,16,41,76,6,,,2022,05/31/2022 03:47:13 PM,,,
13230674,JG447836,11/01/2022 13:40,012XX W GREENLEAF AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,2423,24,49,1,11,,,2022,10/03/2023 15:42,,,
13230342,JG447890,10/28/2022 12:00:00 AM,057XX W HIGGINS AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,FALSE,FALSE,1622,16,45,11,11,,,2022,10/03/2023 15:42,,,
12781422,JF341033,08/01/2022 21:25,031XX N BROADWAY,870,THEFT,POCKET-PICKING,ALLEY,FALSE,FALSE,1934,19,44,6,6,,,2022,08/08/2022 15:41,,,
13230679,JG447200,01/02/2022 7:55,045XX S KILPATRICK AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,815,8,22,56,11,,,2022,10/03/2023 15:42,,,
12802302,JF366205,08/20/2022 04:45:00 PM,0000X E OHIO ST,870,THEFT,POCKET-PICKING,RESTAURANT,FALSE,FALSE,1834,18,42,8,6,,,2022,08/27/2022 03:41:22 PM,,,
13230101,JG447483,10/04/2022 8:00,018XX S KARLOV AVE,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,1012,10,24,29,6,,,2022,10/03/2023 15:42,,,
12726510,JF275615,06/11/2022 11:35,0000X W 111TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,HOSPITAL BUILDING / GROUNDS,FALSE,FALSE,522,5,9,49,14,1177873,1831361,2022,10/04/2023 15:41,41.69256976,-87.62439788,"(41.692569761, -87.624397882)"
12788183,JF349741,08/08/2022 15:20,021XX W 82ND PL,265,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - OTHER,RESIDENCE,TRUE,FALSE,614,6,18,71,2,1163813,1850186,2022,10/04/2023 15:41,41.74453463,-87.67534733,"(41.74453463, -87.67534733)"
12826920,JF395354,09/13/2022 06:00:00 PM,009XX E 133RD PL,610,BURGLARY,FORCIBLE ENTRY,SCHOOL - PUBLIC GROUNDS,FALSE,FALSE,533,5,10,54,5,1184674,1817270,2022,10/04/2023 15:41,41.65374579,-87.59993756,"(41.653745791, -87.599937561)"
12851442,JF421392,09/29/2022 09:00:00 PM,066XX S WOODLAWN AVE,610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,FALSE,FALSE,321,3,20,42,5,1185355,1861317,2022,10/04/2023 15:41,41.77460004,-87.5960658,"(41.774600036, -87.596065796)"
12902890,JF486869,11/25/2022 07:30:00 AM,008XX N CAMPBELL AVE,325,ROBBERY,VEHICULAR HIJACKING,STREET,FALSE,FALSE,1211,12,36,24,3,1159584,1905496,2022,10/04/2023 15:41,41.89639966,-87.68932401,"(41.896399662, -87.689324008)"
26734,JF225642,04/30/2022 04:34:00 PM,013XX E 47TH ST,110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,TRUE,FALSE,222,2,4,39,01A,1185766,1874101,2022,10/04/2023 15:41,41.80967067,-87.59415622,"(41.809670667, -87.594156219)"
12708722,JF250270,05/16/2022 09:03:00 AM,025XX S ST LOUIS AVE,1752,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,FALSE,TRUE,1024,10,22,30,17,,,2022,10/04/2023 15:42,,,
13231663,JG449569,09/20/2022 12:01:00 AM,026XX N MOODY AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,2512,25,30,19,11,,,2022,10/04/2023 15:42,,,
